|block1|block2|time|time_diff|ci|cc|acc|sn|enc|time|session|crc|ci==8D|
|41442d2c461248713404|8d20a070e200200e63002cf27b00b4f46affafb7d5bee31bfbbf2c9b0bc89b73fe3378c2b84cae9b26c654c5f758368baf98803f0bb23b9600|1554987454|16|8d|20|a0|70e20020|000|000011100010000000000010|011|0e63|True|00|00|00|00|01|0f|00|01|00|00|00|00|00|00|00|0a|01|01|0f|09|04|07|09|09|04|01|0a|04|04|03|0f|08|04|05|02|02|04|0c|0a|00|01|04|04|0a|09|02|09|01|0a|02|0b|03|0b|03|05|01|04|07|01|08|05|02|01|02|07|07|03|05|01|07|08|09|0b|02|03|02|05|06|04|02|08|02|0c|07|00|00|00|0a|08|01|00|07|01|02|02|04|02|08|00|07|06|07|00|0a|0d|06|00|00|03|03|01|01|01|0a|
|41442d2c461248713404|8d20a170e200200e63002cf27b00b4f46affafb7d5bee31bfbbf2c9b0bc89b73fe3378c2b84cae9b26c654c5f758368baf98803f0bb2531800|1554987470|16|8d|20|a1|70e20020|000|000011100010000000000010|011|0e63|True|00|00|00|00|00|01|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|02|08|08|02|00|00|
|41442d2c461248713404|8d20a270e200200e63002cf27b00b4f46affafb7d5bee31bfbbf2c9b0bc89b73fe3378c2b84cae9b26c654c5f758368baf98803f0bb2ea8a00|1554987486|16|8d|20|a2|70e20020|000|000011100010000000000010|011|0e63|True|00|00|00|00|00|01|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|09|07|07|02|00|00|
|41442d2c461248713404|8d20a480e200208362bb7504a0e54cf1c1dbd8a482da313a152f4430787f96c4810f5008aa9eca472581787f10f36b89e609a017abe21a0400|1554987517|31|8d|20|a4|80e20020|000|000011100010000000000010|100|8362|True|00|00|00|00|00|02|01|00|00|00|00|00|00|00|08|0b|00|01|0b|0b|05|07|0f|02|03|0b|0e|05|07|08|00|03|06|09|02|04|03|07|01|03|05|03|02|04|0b|02|02|01|0e|06|09|00|02|08|06|0b|07|03|05|07|00|05|05|01|07|0d|03|0c|02|08|0c|06|01|02|05|02|02|04|05|04|00|01|04|05|02|04|05|0a|0e|07|0a|05|03|05|00|02|04|09|09|01|02|00|02|08|0a|00|03|00|0d|00|08|06|00|00|
|41442d2c461248713404|8d20a680e200208362bb7504a0e54cf1c1dbd8a482da313a152f4430787f96c4810f5008aa9eca472581787f10f36b89e609a017abe2cb1800|1554987549|32|8d|20|a6|80e20020|000|000011100010000000000010|100|8362|True|00|00|00|00|00|02|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|0b|01|01|04|00|00|
|58443d2c461248713404|8d20a791e20020cf47c3050d06aaefd1a2f4f86e9ff27ec7b8bcd71f976fd93406809d1c1de0f4fc205e6f56f429568c3b1872349527fd4ead767abd544ed321e6703fb750a323ef62fa09229fbd9100|1554987565|16|8d|20|a7|91e20020|000|000111100010000000000010|100|cf47|True|00|00|00|00|00|01|01|01|00|00|00|00|00|00|04|0c|02|05|01|08|07|00|00|09|0a|06|04|05|0a|03|02|00|02|01|02|07|02|00|04|0a|01|0d|02|08|04|0d|09|03|0a|03|09|03|09|03|02|0f|02|01|01|00|04|03|09|00|08|05|08|0f|04|0d|01|04|09|03|05|0e|03|06|0b|05|00|05|03|0d|01|07|02|09|0e|04|0d|06|01|05|00|03|0b|05|01|01|03|02|02|03|01|06|0c|05|03|02|03|06|0a|0d|
|41442d2c461248713404|8d20a990e20020bb558dc726bd4b2d29b95e9a6bf5ada2f7a350e8804e75ae58d770fa2460d51b3503b37b04dac67dbf0091169696f4b5fd00|1554987596|31|8d|20|a9|90e20020|000|000011100010000000000010|100|bb55|True|00|00|00|00|00|02|00|01|00|00|00|00|00|00|01|04|01|02|04|0a|0c|02|02|07|0b|07|06|01|0c|02|0b|08|01|07|0a|0a|06|02|00|03|06|0a|05|0b|03|0c|03|00|01|05|06|0c|01|01|07|0f|05|07|01|0a|03|05|02|04|0d|01|01|00|06|03|01|08|05|0d|01|05|0e|07|0c|07|02|03|06|0b|01|04|05|02|02|06|0a|03|02|07|03|03|03|0b|08|07|06|04|06|02|00|01|0d|03|04|08|0b|01|0a|0d|
|41442d2c461248713404|8d20aa90e20020fb558dc726bd4b2d29b95e9a6bf5ada2f7a350e8804e75ae58d770fa2460d51b3503b37b04dac67dbf0091169696f40c6f00|1554987612|16|8d|20|aa|90e20020|000|000011100010000000000010|100|fb55|True|00|00|00|00|00|01|00|00|00|00|00|00|00|00|04|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|0b|07|09|02|00|00|
|41442d2c461248713404|8d20aba1e200206e2b5ecbde7e8041ba00b07ea6faaff63a228969aed06bc4247b4241606e9454abcb8f31d3d672d612e6b7ff1e57bf502200|1554987628|16|8d|20|ab|a1e20020|000|000111100010000000000010|101|6e2b|True|00|00|00|00|00|01|01|01|00|00|00|00|00|00|09|03|03|06|03|01|00|04|0b|08|04|01|04|0b|02|0c|09|01|0b|09|06|0e|02|04|04|05|00|05|00|02|05|04|0c|03|08|01|03|09|08|01|02|0e|09|0e|01|06|02|0a|03|04|06|04|03|02|0b|09|04|04|00|0e|04|01|04|07|07|06|0c|08|03|0c|04|0a|0d|01|00|04|05|04|06|07|0a|0d|0e|06|02|06|0e|09|08|08|04|01|04|0b|05|0c|04|0d|00|00|
|41442d2c461248713404|8d20aca0e20020d97bea18ad592e1d0be06e0ba2879cf5ddb7e171de2402cf6744d90ee036a304d4339f2a3e03c0e550ec2e2ec1e18c625800|1554987644|16|8d|20|ac|a0e20020|000|000011100010000000000010|101|d97b|True|00|00|00|00|00|01|00|01|00|00|00|00|00|00|07|05|05|00|09|04|0b|03|03|01|02|05|06|0e|03|0c|0b|01|0e|00|05|0e|07|03|00|04|07|03|01|03|00|01|0a|03|09|05|06|08|01|08|03|00|0b|04|06|09|00|0b|04|03|03|07|09|07|04|0d|08|00|03|08|01|01|05|00|03|07|09|08|01|00|01|09|0a|0b|0d|03|05|02|01|01|04|02|00|06|09|07|0d|01|0b|0d|09|06|03|03|01|02|03|06|00|00|
|41442d2c461248713404|8d20ada0e20020d97bea18ad592e1d0be06e0ba2879cf5ddb7e171de2402cf6744d90ee036a304d4339f2a3e03c0e550ec2e2ec1e18c0ad600|1554987660|16|8d|20|ad|a0e20020|000|000011100010000000000010|101|d97b|True|00|00|00|00|00|01|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|06|08|08|02|00|00|
|41442d2c461248713404|8d20aea0e20020d9fbea18ad592e1d0be06e0ba2879cf5ddb7e171de2402cf6744d90ee036a304d4339f2a3e03c0e550ec2e2ec1e18cb34400|1554987675|15|8d|20|ae|a0e20020|000|000011100010000000000010|101|d9fb|True|00|00|00|00|00|01|00|00|00|00|00|00|00|00|00|00|08|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|0b|07|09|02|00|00|
|58442dac461248713404|8d20afb1e200202f42c88290084bd237d55abcad3de3c9fe0ba8d0895c9fd2794a7f22254a3341d66977e1e97f2aee90599e0b664554fa3f81e2ab1260f726387558490b009e50d4266564322194ce00|1554987691|16|8d|20|af|b1e20020|000|000111100010000000000010|101|2f42|True|00|00|00|00|00|01|01|01|00|00|00|00|00|00|0b|06|0b|09|02|02|07|06|01|0d|05|01|02|03|0c|0b|03|04|01|05|01|04|0b|01|00|0b|05|06|05|09|03|04|02|01|0b|04|04|07|06|01|05|05|03|08|09|0d|01|0d|01|02|00|06|06|06|02|0c|0c|05|01|04|07|00|04|03|00|02|03|06|02|08|0c|09|0b|05|07|0c|0a|0a|00|09|04|00|09|03|07|00|02|03|06|05|0a|04|03|08|04|07|01|0b|08|01|
|41442d2c461248713404|8d20b0b0e20020ab3b72338926118ed4fee345da0eb53f9b6cbc9bd695546984f235c7d2cdcc8554640a88e7fa1a9f87ea62f3d5307c483600|1554987707|16|8d|20|b0|b0e20020|000|000011100010000000000010|101|ab3b|True|00|00|00|00|01|0f|00|01|00|00|00|00|00|00|08|04|01|09|05|06|05|01|01|09|02|02|03|0a|05|0c|0a|03|02|09|09|07|07|07|03|03|03|01|03|02|09|06|06|03|06|01|01|04|04|0b|05|03|04|07|04|0b|07|07|01|05|0b|08|04|0a|0a|05|0b|03|08|03|09|09|04|04|08|02|00|05|07|03|06|07|00|02|08|05|01|00|05|01|01|07|09|01|03|0c|0f|08|07|01|01|05|02|08|0b|02|00|09|08|01|
|41442d2c461248713404|8d20b1b0e20020ab3b72338926118ed4fee345da0eb53f9b6cbc9bd695546984f235c7d2cdcc8554640a88e7fa1a9f87ea62f3d5307c20b800|1554987723|16|8d|20|b1|b0e20020|000|000011100010000000000010|101|ab3b|True|00|00|00|00|00|01|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|02|08|08|02|00|00|
|41442d2c461248713404|8d20b2c1e20020481c00b42d32a74a8a5d4ac1385350734eb573b053d1385158c81592c17350910e64b57680cdc3b49d74cccec6af3d400b00|1554987739|16|8d|20|b2|c1e20020|000|000111100010000000000010|110|481c|True|00|00|00|00|00|01|01|01|00|00|00|00|00|00|06|03|02|01|07|02|08|01|06|04|01|04|09|06|04|04|05|06|0a|01|0a|07|08|04|0a|02|05|0b|06|05|04|0c|05|03|05|07|04|09|02|0b|08|03|04|04|02|04|01|08|03|04|03|06|02|00|03|05|01|01|05|0a|07|0c|01|04|05|0a|00|00|0b|05|01|02|06|07|03|03|0b|07|02|0b|01|06|07|06|06|0a|03|0b|01|01|07|0f|04|01|02|00|0b|03|00|00|
|41442d2c461248713404|8d20b3c0e200204926c9231f2a61952bee150d78303087385778ee043d3e5b6a50a4787a2b1868d3fc8cb5b82d650afcb93369033948359400|1554987755|16|8d|20|b3|c0e20020|000|000011100010000000000010|110|4926|True|00|00|00|00|00|01|00|01|00|00|00|00|00|00|00|01|01|06|0c|09|09|01|01|02|01|08|04|06|05|05|06|01|09|01|03|05|0c|0c|04|00|02|03|02|00|01|04|01|06|06|02|00|05|03|0e|05|01|0a|0c|00|06|00|0a|01|02|07|08|09|01|02|06|05|09|05|08|04|08|03|07|0d|0b|09|08|03|07|04|01|03|08|0a|00|06|02|0b|06|06|01|04|05|09|09|06|05|0c|03|07|06|01|05|01|05|09|07|00|00|
|41442d2c461248713404|8d20b4c0e200204926c9231f2a61952bee150d58303087385778ee043d3e5b6a50a4787a2b1868d3fc8cb5b82d658afcb93369033948135b00|1554987771|16|8d|20|b4|c0e20020|000|000011100010000000000010|110|4926|True|00|00|00|00|00|01|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|02|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|08|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|02|02|04|07|00|00|
|41442d2c461248713404|8d20b5c0e200204926c9231f2a61952bee150d58303087385778ee043d3e5b6a50a4787a2b1868d3fc8cb5b82d650afcb933690339487bd500|1554987787|16|8d|20|b5|c0e20020|000|000011100010000000000010|110|4926|True|00|00|00|00|00|01|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|08|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|06|08|08|06|00|00|
|41442d2c461248713404|8d20b6d1e20020c276185f696a39ecc388655b512bbe327d7885abebf5fe6968003b3c3d2b1c77f0303010fb7802631e39a0263177b3e57a00|1554987802|15|8d|20|b6|d1e20020|000|000111100010000000000010|110|c276|True|00|00|00|00|00|01|01|01|00|00|00|00|00|00|08|07|05|00|0b|01|03|0c|05|06|04|00|03|08|05|07|0a|08|06|06|05|00|05|02|00|07|01|0b|08|0e|05|05|04|05|02|01|01|03|04|03|0e|07|0c|08|0c|00|01|02|00|02|05|00|07|07|04|04|04|03|00|00|00|04|01|01|02|03|0c|0c|05|0c|0a|05|04|03|05|05|06|03|06|07|0e|02|08|00|07|03|04|03|03|02|04|02|07|05|07|06|06|05|00|00|
|58442d2c461248713404|8d20b7d0e200201f1cec4809acb763de8d6312722dbfe5dd60fba418b61e27b25ffe389aa3794705dc27b21cf918ad640f5d66b9db4b17f4895d2150b0edb4d0ca85c9c7dbc19798fda0586ac120f700|1554987818|16|8d|20|b7|d0e20020|000|000011100010000000000010|110|1f1c|True|00|00|00|00|00|01|00|01|00|00|00|00|00|00|0b|0d|06|06|0d|04|01|07|06|00|04|02|08|02|08|09|01|0b|00|05|00|02|04|09|02|01|00|02|00|01|0b|03|06|00|01|08|07|06|00|07|0d|03|04|01|0e|00|04|02|05|06|05|0f|0c|03|00|04|06|03|08|08|06|03|03|00|0f|05|0a|0c|01|07|0a|02|0e|01|08|01|01|06|04|0a|05|0a|03|06|05|0d|04|00|08|08|06|04|07|08|0d|02|08|06|08|09|
|41442d2c461248713404|8d20b8d0e20020e238ed01fc99c963de899c15722dbfe5d99ff3a618b61e23a659fe7cd2e30a5f04dc271b71bd50af3949156246d86708ac00|1554987834|16|8d|20|b8|d0e20020|000|000011100010000000000010|110|e238|True|00|00|00|00|00|01|00|00|00|00|00|00|00|00|0d|0d|02|04|00|01|04|07|0f|03|01|03|01|02|00|00|00|00|00|04|03|09|00|03|00|00|00|00|00|00|00|00|00|04|03|0f|00|08|00|02|00|00|00|00|00|00|00|04|01|04|00|06|00|00|04|04|04|08|04|00|07|01|01|08|00|01|00|00|00|00|0a|09|06|0b|04|04|04|08|00|02|03|05|04|06|04|08|00|04|07|03|00|03|02|04|01|01|05|08|08|09|
|41442d2c461248713404|8d20b9d0e20020e238ed01bc99c963de899c15722dbfe5d99ff3a618b61e23a659fe7cd2e30a5f04dc271b71bd50af3949156246d867602200|1554987850|16|8d|20|b9|d0e20020|000|000011100010000000000010|110|e238|True|00|00|00|00|00|01|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|04|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|06|08|08|0a|00|00|
|41442d2c461248713404|8d20bae1e20020d89f1dd66cb7000fba8565759ec2d8d82d638be23ff61e6332dc2a77cc7fea39921a52b6ff559ccd0147c443b46274923900|1554987866|16|8d|20|ba|e1e20020|000|000111100010000000000010|111|d89f|True|00|00|00|00|00|01|01|01|00|00|00|00|00|00|01|06|06|07|0d|00|0d|05|05|00|02|02|0c|09|06|0c|02|04|00|04|03|07|06|00|02|0c|0a|0b|02|07|01|03|0b|04|03|0c|07|08|04|04|02|07|04|00|00|00|04|00|07|04|08|03|0d|04|00|05|01|0a|07|0c|0e|00|02|06|09|02|0c|02|03|05|0a|05|08|0e|06|08|04|0c|02|02|03|08|00|02|0b|01|02|01|07|02|07|06|01|03|03|02|01|07|00|00|
|41442d2c461248713404|8d20bbe0e200207449b7ae02ded69c8c74b26bc5cabacc9841ee0c0b348577b54713b463fa1c441df7411ef6b9b028bb2a2e7d7d7921df1500|1554987882|16|8d|20|bb|e0e20020|000|000011100010000000000010|111|7449|True|00|00|00|00|00|01|00|01|00|00|00|00|00|00|06|04|05|06|0a|06|03|08|06|0a|02|07|0d|06|09|03|03|02|01|01|05|03|01|06|03|09|00|08|02|02|01|04|07|05|02|02|06|03|0e|0a|03|04|0c|02|07|09|01|04|08|03|09|05|01|07|04|03|06|09|08|05|0d|02|01|05|08|0b|0e|03|01|01|0a|08|00|09|06|04|02|0c|0a|05|0b|0a|02|03|0a|0a|03|0a|04|09|01|07|05|03|04|0d|02|04|00|00|
|41442d2c461248713404|8d20bce0e200207449b7ae02ded69c8c74b26bc5cabacc9841ee0c0b348577b54713b463fa1c441df7411ef6b9b028bb2a2e7d7d7921f9da00|1554987898|16|8d|20|bc|e0e20020|000|000011100010000000000010|111|7449|True|00|00|00|00|00|01|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|02|06|0c|05|00|00|
|41442d2c461248713404|8d20bde0e200207449b7ae02ded69c8c74b26bc5cabacc9841ee0c0b348577b54713b463fa1c441df7411ef6b9b028bb2a2e7d7d7921915400|1554987914|16|8d|20|bd|e0e20020|000|000011100010000000000010|111|7449|True|00|00|00|00|00|01|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|06|08|08|06|00|00|
|41442d2c461248713404|8d20bef1e20020390cd08129111866eb67c2a205c73e697e11c6129ad3fc18060e992f1394ab0e257371a06268ff5ec0019c602fc474f8c800|1554987930|16|8d|20|be|f1e20020|000|000111100010000000000010|111|390c|True|00|00|00|00|00|01|01|01|00|00|00|00|00|00|04|05|04|03|02|07|02|0d|02|07|0c|0d|0c|02|03|06|06|01|01|03|01|00|04|09|0c|00|00|03|08|04|06|03|02|06|03|00|02|08|01|0a|09|01|0a|01|07|07|06|01|0b|01|04|07|08|06|09|0b|05|00|06|06|09|01|04|0a|01|08|08|04|03|00|09|0e|09|04|05|01|04|0f|03|06|01|0b|02|09|07|02|01|0d|05|02|05|05|05|03|06|07|07|04|00|00|
|58442d2c461248713404|8d20bff0e200205e2af579bea94629d56dd88c0c4e7a046dee8c8106aab81f1b8a1bbe0bc6c66c2bb4722c2859c73d00a8f928309ab8e8f6b70d2eb32b1eaf4e9fd0af02db5df8823bfa32d3be560500|1554987946|16|8d|20|bf|f0e20020|000|000011100010000000000010|111|5e2a|True|00|00|00|00|00|01|00|01|00|00|00|00|00|00|02|05|02|02|02|05|01|08|09|05|09|08|03|02|04|03|01|06|00|06|01|06|02|0a|00|07|08|07|04|04|06|05|01|01|0d|0d|04|06|07|01|09|04|03|07|04|04|00|07|01|05|08|04|08|02|09|01|01|08|03|02|02|05|06|02|00|06|04|01|00|01|08|0c|04|06|01|01|03|08|02|01|0c|00|0a|07|06|03|04|08|01|0f|03|06|04|04|01|00|03|02|0b|07|
|41442d2c461248713404|8d20c0f0e20020a30ef4300b9c3829d569278b0c4e7a046911848306aab81b0f881bfa4386b5742ab47285451d8f3f5deeb12ccf1994942900|1554987962|16|8d|20|c0|f0e20020|000|000011100010000000000010|111|a30e|True|00|00|00|00|01|0f|00|00|00|00|00|00|00|00|05|0b|02|04|00|01|04|09|0b|03|01|03|01|02|00|00|00|00|00|04|0b|01|00|01|00|00|00|00|00|00|00|00|00|04|0d|0d|00|08|00|02|00|00|00|00|00|00|00|04|01|04|00|02|00|00|04|04|04|08|04|00|01|01|01|08|00|01|00|00|00|00|06|07|02|03|04|04|04|08|00|02|05|0d|04|06|04|08|00|04|09|0f|08|01|02|04|05|04|0d|03|0b|07|
|41442d2c461248713404|8d20c101e300205c9ea7540406e10d213a881a5c7e68c303eebd27d420920b9eaae027a75e72d88f10b057a98c0f668a2e69d79c822741c800|1554987978|16|8d|20|c1|01e30020|000|000111100011000000000010|000|5c9e|True|00|00|00|00|00|01|0f|01|00|01|00|00|00|00|05|09|09|00|05|03|02|04|00|07|09|06|0b|07|02|04|0b|04|03|01|06|01|07|01|05|00|03|00|01|02|0c|01|06|06|0d|0d|03|09|06|04|0d|02|08|0a|02|06|01|00|09|01|02|02|0d|0b|0d|03|06|04|03|08|04|03|06|04|06|05|0a|04|04|02|03|02|06|04|07|01|08|00|03|09|03|03|0c|00|05|08|0b|05|03|03|07|07|07|03|05|03|0a|01|00|00|
|41442d2c461248713404|8d20c200e30020200cb52914a0f77375cd554dfb5f033d2a7604a67974e56467328d0dc51466933fae106a2ee8223c8aa04f2d4f42ba943100|1554987994|16|8d|20|c2|00e30020|000|000011100011000000000010|000|200c|True|00|00|00|00|00|01|00|01|00|00|00|00|00|00|03|0c|09|02|01|02|03|05|01|00|0a|06|01|06|07|0a|05|04|09|03|03|03|03|03|0a|01|02|01|06|05|09|0a|02|07|07|08|0b|09|08|01|06|05|05|04|05|03|06|07|03|07|07|08|06|0d|02|06|02|02|04|0a|01|04|04|05|05|00|09|0e|0a|00|01|03|08|05|06|04|02|0d|03|06|00|00|08|0e|02|06|0b|06|05|03|04|00|09|03|05|03|09|07|00|00|
|41442d2c461248713404|8d20c300e30020200cb52914a0f77375cd554dfb5f033d2a7604a67974e56467328d0dc51466933fae106a2ee8223c8aa04f2d4f42bafcbf00|1554988010|16|8d|20|c3|00e30020|000|000011100011000000000010|000|200c|True|00|00|00|00|00|01|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|06|08|08|0e|00|00|
|41442d2c461248713404|8d20c400e30020200cb52914a0f77375cd554dfb5f033d2a7604a67974e56467328d0dc51466933fae106a2ee8223c8aa04f2d4f42bada7000|1554988026|16|8d|20|c4|00e30020|000|000011100011000000000010|000|200c|True|00|00|00|00|00|01|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|02|02|04|0f|00|00|
|41442d2c461248713404|8d20c511e30020171737de985f376d79e5014d656e9a078193205d872eda71fd6479bdd27d5ef1f8093dcfae186862b26d421afe389c951f00|1554988042|16|8d|20|c5|11e30020|000|000111100011000000000010|000|1717|True|00|00|00|00|00|01|01|01|00|00|00|00|00|00|01|07|01|05|08|02|0b|05|08|04|05|0f|0c|00|01|0a|00|04|02|08|05|04|00|00|09|06|01|01|09|07|03|06|06|09|02|03|02|04|05|07|01|02|05|0a|01|05|01|03|09|06|03|02|01|04|0b|00|01|03|06|09|01|08|06|02|0c|07|0a|05|02|0d|06|05|08|00|0d|00|04|06|03|0a|03|08|04|0d|00|0d|01|03|0b|01|01|06|02|02|04|05|06|0f|00|00|
|41442d2c461248713404|8d20c610e30020f2b7102622d8c39d7d6454402d2772b814a72b237df2ee4215353da16443c7159e820eca47c2194ceab5522e696daddac000|1554988058|16|8d|20|c6|10e30020|000|000011100011000000000010|000|f2b7|True|00|00|00|00|00|01|00|01|00|00|00|00|00|00|0e|05|0a|00|02|07|0b|08|07|06|08|07|09|04|03|00|00|04|08|01|05|03|00|0d|04|08|04|07|02|08|0b|01|07|03|01|04|00|0b|03|0a|01|06|0d|0c|01|04|03|01|0e|08|03|01|04|04|01|0c|07|02|03|0a|07|07|0e|04|06|06|08|07|03|01|00|05|06|07|0b|06|05|01|02|0a|03|08|05|08|01|00|01|04|09|05|03|05|01|01|04|05|0b|0f|00|00|
|58442d2c461248713404|8d20c710e300200f9311ef97edbd9d7d60ab472d2772b8105823217df2ee4601373de52c03b40d9f820e632a86514eb7f31a2a96ee818ad327963b2f717d1940064f47bd41dae541eee1835c0de0d100|1554988074|16|8d|20|c7|10e30020|000|000011100011000000000010|000|0f93|True|00|00|00|00|00|01|00|00|00|00|00|00|00|00|0f|0d|02|04|00|01|0c|09|07|05|01|05|01|0a|00|00|00|00|00|04|05|07|00|07|00|00|00|00|00|00|00|00|00|04|05|01|00|08|00|02|00|00|00|00|00|00|00|04|01|04|00|02|00|00|04|04|04|08|04|00|01|03|01|08|00|01|00|00|00|00|06|07|02|03|04|04|04|08|00|02|03|03|04|02|04|08|00|04|03|03|08|01|02|0c|05|00|01|03|02|07|
|41442d2c461248713404|8d20c810e30020f2b7102622d8c39d7d645c402d2772b81ca72b237df2ee4215353da16443c7159e820eca47c2194ceab5522e696dad975e00|1554988090|16|8d|20|c8|10e30020|000|000011100011000000000010|000|f2b7|True|00|00|00|00|00|01|00|00|00|00|00|00|00|00|0f|0d|02|04|00|01|0c|09|07|05|01|05|01|0a|00|00|00|00|00|04|05|01|00|07|00|00|00|00|00|00|00|00|00|0c|05|01|00|08|00|02|00|00|00|00|00|00|00|04|01|04|00|02|00|00|04|04|04|08|04|00|01|03|01|08|00|01|00|00|00|00|06|07|02|03|04|04|04|08|00|02|03|03|04|02|04|08|00|04|03|03|08|01|02|0c|01|03|08|0b|02|07|
