|block1|block2|time|time_diff|ci|cc|acc|sn|enc|time|session|crc|ci==8D|
|41442d2c461248713404|8d20d1b0da00201105440cb0ad2821ae02f65e7a1d68382ddab78cb333dcddffe55bfd1e375f45e01b5b3557555416ad8f0fc0805661fc8100|1554980043|16|8d|20|d1|b0da0020|000|000011011010000000000010|101|1105|True|00|00|00|00|00|01|00|01|00|00|00|00|00|00|0e|0d|06|04|0b|01|01|0c|03|09|09|05|08|08|02|04|05|03|0e|06|0a|01|01|0b|06|03|0a|07|06|04|00|08|04|04|03|05|08|06|08|0b|04|09|02|05|09|0c|02|03|07|04|04|05|05|07|0d|0b|02|0d|01|00|07|0c|00|08|0a|00|09|00|03|09|0b|01|04|03|04|0a|01|0b|09|04|04|01|07|0d|07|0a|0c|08|06|00|0a|02|06|0c|02|00|04|0c|00|00
|41442d2c461248713404|8d20d2b0da00201105440cb0ad2821ae02f65e7a1d68382ddab78cb333dcddffe55bfd1e375f45e01b5b3557555416ad8f0fc0805661451300|1554980059|16|8d|20|d2|b0da0020|000|000011011010000000000010|101|1105|True|00|00|00|00|00|01|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|0b|07|07|02|00|00
|41442d2c461248713404|8d20d3c1da002008f4a1007b5f0cd5e7bb33fb4d6d07c437bcef2800193420359864c4216d5e0323d0c4401256ceffe6411f918704a8566900|1554980075|16|8d|20|d3|c1da0020|000|000111011010000000000010|110|08f4|True|00|00|00|00|00|01|01|01|00|00|00|00|00|00|01|07|0f|01|06|03|00|0c|04|0b|05|02|02|04|0b|04|04|07|0b|09|0c|03|0a|03|03|03|05|00|06|01|09|04|01|06|02|02|03|08|06|04|0b|03|02|06|0a|08|0b|0d|0c|0a|05|03|01|07|03|09|01|0d|03|06|00|01|04|02|0c|03|0c|0b|07|07|01|05|04|05|00|01|07|0a|0e|09|04|07|04|0e|01|00|03|01|00|07|05|02|04|07|01|01|05|06|00|00
|41442d2c461248713404|8d20d4c0da0020e3c5740e98cbe24c6005209654bf211a87b7d71a3fb7613443184a78f55d391ef8365a9bcec1ae87291ede8fe66f7fa4cf00|1554980092|17|8d|20|d4|c0da0020|000|000011011010000000000010|110|e3c5|True|00|00|00|00|00|01|00|01|00|00|00|00|00|00|0e|05|03|01|03|03|00|0e|02|03|07|04|0e|0a|09|07|08|07|0b|06|01|03|06|05|01|09|05|02|02|06|0b|06|05|00|00|05|01|08|01|02|03|0f|0a|02|03|03|01|04|01|02|08|00|02|06|05|04|0d|04|01|00|02|05|01|0b|0d|05|0a|06|07|06|05|0b|0b|0c|07|05|02|00|07|08|0c|03|03|0d|0c|01|01|0e|06|01|06|0b|03|07|05|02|06|06|00|00
|41442d2c461248713404|8d20d5c0da0020e3c5740e98cbe24c6005209654bf211a87b7d71a3fb7613443184a78f55d391ef8365a9bcec1ae87291ede8fe66f7fcc4100|1554980108|16|8d|20|d5|c0da0020|000|000011011010000000000010|110|e3c5|True|00|00|00|00|00|01|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|02|08|08|0e|00|00
|41442d2c461248713404|8d20d6c0da0020e3c5740e98cbe24c6005209654bf211a87b7d71a3fb7613443184a78f55d391ef8365a9bcec1ae87291ede8fe66f7f75d300|1554980124|16|8d|20|d6|c0da0020|000|000011011010000000000010|110|e3c5|True|00|00|00|00|00|01|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|05|07|09|02|00|00
|58442d2c461248713404|8d20d7d1da0020950dd35072ba311e72fa16d44c5052053fec9f16557dc10c1a6366436865974cc341b0ed7c6295304bb42f92a25cce08af1e202bdaa13aad47b5a9d93b1b060c5ddd8662d93603db00|1554980140|16|8d|20|d7|d1da0020|000|000111011010000000000010|110|950d|True|00|00|00|00|00|01|01|01|00|00|00|00|00|00|05|02|0c|08|06|01|05|0e|02|06|01|01|0b|01|03|02|01|02|0f|05|01|06|04|02|01|08|06|0f|03|01|01|05|05|08|03|05|04|08|00|04|02|0a|04|06|06|00|03|08|03|07|05|05|02|04|03|05|09|03|01|08|06|02|03|02|03|05|01|05|06|0a|05|02|05|02|06|01|01|09|05|07|02|02|0a|0a|0b|01|01|0d|04|04|01|03|05|01|07|03|03|0c|01|0e
|41442d2c461248713404|8d20d8d0da0020fc0b6a15cc8154e85d52016c310dfa54f2853323813c666bc2c81339090d8418f6aaa07c84fc81c003f5a99e42076f5bab00|1554980156|16|8d|20|d8|d0da0020|000|000011011010000000000010|110|fc0b|True|00|00|00|00|00|01|00|01|00|00|00|00|00|00|06|07|00|02|07|07|04|05|05|0a|03|09|02|03|0d|06|02|0b|0a|08|01|05|07|08|01|0b|05|0d|0a|08|05|01|0c|0d|06|07|06|0c|01|03|03|04|04|01|06|05|06|01|0b|08|06|05|05|03|01|06|06|01|06|08|01|03|03|04|03|03|06|09|01|00|07|01|01|08|09|0a|01|04|09|00|04|08|04|01|08|06|00|0c|06|00|05|05|06|01|05|03|00|04|01|0e
|41442d2c461248713404|8d20dad0da0020fc0b6a15cc8154e85d52016c310dfa54f2853323813c666bc2c81339090d8418f6aaa07c84fc81c003f5a99e42076f8ab700|1554980189|33|8d|20|da|d0da0020|000|000011011010000000000010|110|fc0b|True|00|00|00|00|00|02|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|03|01|01|04|00|00
|41442d2c461248713404|8d20dbe1da0020aad7fbd1373a493bd7c92cceaea9ca97279d64ff1c5014ca4d437b41e5d651942da3366d49583ba29ab4ca4c51bfbd94e400|1554980205|16|8d|20|db|e1da0020|000|000111011010000000000010|111|aad7|True|00|00|00|00|00|01|01|01|00|00|00|00|00|00|05|02|0d|04|09|01|0c|04|09|05|05|09|01|05|0b|03|08|06|07|07|02|0b|06|02|07|0d|0a|04|03|00|04|03|0d|05|01|08|03|01|0d|0c|07|0b|02|0c|05|02|06|01|08|0b|08|05|06|08|01|08|0e|04|0d|07|03|03|08|04|0d|07|00|07|07|06|01|01|04|05|0a|04|05|0a|02|02|09|07|04|01|02|01|05|02|01|01|0b|08|05|02|01|06|03|03|00|00
|41442d2c461248713404|8d20dce0da00202f9059af39ff5c4adc45ee5dea6a31fb750a1493460a14d470e338b220eeb1a716829acd34625b0eef31fea0f4f789bf5200|1554980221|16|8d|20|dc|e0da0020|000|000011011010000000000010|111|2f90|True|00|00|00|00|00|01|00|01|00|00|00|00|00|00|08|05|04|07|0a|02|03|0e|00|02|0c|05|01|03|01|01|00|05|08|04|0c|02|07|01|04|04|04|01|09|09|06|04|05|02|09|03|05|00|06|0c|03|06|05|0a|00|00|01|06|03|0d|0a|00|04|03|07|01|0c|05|01|08|06|00|01|03|01|07|02|01|06|04|06|00|01|05|01|06|02|00|0a|0c|05|05|08|03|03|04|06|0c|0a|03|04|08|03|04|02|0b|09|02|00|00
|41442d2c461248713404|8d20def1da0020e5a42a891181c5300de5d997ba4b2f5b804f5ef6fc90c68bcf1ef72f53d2dc38fb046382e66fb8e12b518b84644ca1d6bb00|1554980253|32|8d|20|de|f1da0020|000|000111011010000000000010|111|e5a4|True|00|00|00|00|00|02|01|01|00|00|00|00|00|00|0c|0a|01|04|03|01|02|06|02|08|07|0e|07|07|01|0a|0d|01|0a|00|01|05|04|06|03|00|02|01|01|0e|0a|00|01|05|04|05|04|0a|06|03|0b|06|09|0a|0b|02|05|07|05|0f|0d|0b|0c|01|09|0d|03|03|01|0c|02|0b|07|01|0e|05|08|02|03|07|04|0b|0b|02|00|0d|06|03|0e|0d|0c|04|02|00|07|03|02|04|09|00|0b|05|02|08|02|09|06|09|00|00
|58442d2c461248713404|8d20dff0da002007fecf82162c7eec73bd4217ad16c542a3a7e199a2166e54bb522b78db43e7853fa318dcca45791110e6dbac11baf771512f74725e3710c832dcf9727b9eaa3939c4306eda26c72e00|1554980270|17|8d|20|df|f0da0020|000|000011011010000000000010|111|07fe|True|00|00|00|00|00|01|00|01|00|00|00|00|00|00|0e|02|05|0a|0a|05|00|07|00|05|06|0b|05|09|0b|0c|07|0a|03|08|09|07|08|00|01|03|03|05|0a|0a|01|09|02|03|06|08|09|0d|06|03|05|0a|08|06|06|08|03|07|01|04|04|0c|0d|04|05|07|08|08|09|01|01|05|05|03|0c|04|0a|01|05|05|05|0a|02|04|02|0a|04|01|0d|00|01|0b|09|05|05|00|02|08|05|03|07|02|05|06|06|05|06|0a|02|0f
|41442d2c461248713404|8d20e1f0da0020fadacecba31900ec73b9bd10ad16c542a758e99ba2166e50af502b3c9303949d3ea31875a70131134da093a8ee39dba85f00|1554980302|32|8d|20|e1|f0da0020|000|000011011010000000000010|111|fada|True|00|00|00|00|01|0e|00|00|00|00|00|00|00|00|0f|03|02|04|00|01|04|09|09|03|01|03|07|0e|00|00|00|00|00|04|07|0b|00|07|00|00|00|00|00|00|00|00|00|04|05|01|00|08|00|02|00|00|00|00|00|00|00|04|01|04|00|02|00|00|04|04|04|08|04|00|05|03|01|08|00|01|00|00|00|00|06|07|02|03|04|04|04|08|00|02|03|0d|04|06|04|08|00|04|0d|0d|08|01|02|04|03|07|00|0e|02|0f
|41442d2c461248713404|8d20e201db0020cef1d7acc480f00c5d65958be1471d1698d1beda8fc96610978e85934ae9b1b1d96165eddef54c85cb3ba0dd6f60861a4300|1554980318|16|8d|20|e2|01db0020|000|000111011011000000000010|000|cef1|True|00|00|00|00|00|01|0f|01|00|01|00|00|00|00|03|04|02|09|01|07|02|01|02|01|07|09|0f|00|0e|00|02|0a|05|04|02|08|07|0b|04|0c|03|01|0b|08|03|04|01|01|08|07|03|05|04|01|02|0d|0b|03|00|08|04|00|01|08|03|0e|06|06|06|09|05|07|0e|06|02|03|02|0c|0a|05|04|02|05|03|07|08|03|07|0f|04|01|0b|07|02|08|02|07|0b|01|03|03|05|08|01|03|09|05|05|09|02|01|0c|00|00
|41442d2c461248713404|8d20e300db0020964e1c6f741b7a9a0bb692f0332f18e1ae94d5048fd841ed96ca9912b125be5a546815293b5449b56727e485311b65026800|1554980335|17|8d|20|e3|00db0020|000|000011011011000000000010|000|964e|True|00|00|00|00|00|01|00|01|00|00|00|00|00|00|03|08|0b|0d|0c|05|04|03|05|00|07|0b|08|0a|09|02|05|02|05|01|00|03|07|0b|0b|02|02|08|00|05|0d|05|01|06|04|03|02|09|0d|06|00|00|01|01|02|05|0d|0d|00|01|04|04|01|04|08|01|07|09|0c|04|00|0d|06|09|08|05|00|07|05|00|0c|04|0a|03|0a|01|00|03|03|00|06|04|01|04|04|04|05|08|03|0e|05|0b|02|01|01|08|02|05|00|00
|41442d2c461248713404|8d20e500db0020964e1c6f741b7a9a0bb692f0332f18e1ae94d5048fd841ed96ca9912b125be5a546815293b5449b56727e485311b654c2900|1554980367|32|8d|20|e5|00db0020|000|000011011011000000000010|000|964e|True|00|00|00|00|00|02|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|04|0a|04|01|00|00
|41442d2c461248713404|8d20e611db00203a5d11fd68c7f529431292967831027b94d1f20f020ecf33a637f3740692a08cce5c770138af7d0e9f44c7750302f9609f00|1554980384|17|8d|20|e6|11db0020|000|000111011011000000000010|000|3a5d|True|00|00|00|00|00|01|01|01|00|00|00|00|00|00|06|04|01|01|00|0b|09|02|01|04|0b|04|08|05|07|01|04|08|0a|04|00|00|06|06|04|05|01|0e|01|06|07|0a|01|0a|04|03|02|03|00|0b|08|0d|0d|06|08|0e|0b|0a|01|00|09|03|06|06|06|02|0b|05|07|03|01|0e|03|02|07|0a|01|04|06|02|02|08|00|03|05|0b|03|04|0b|09|03|08|02|03|02|03|01|00|03|02|01|09|09|04|02|0c|07|06|00|00
|58442d2c461248713404|8d20e710db00201e37336db49a5c6cb4c8d444d1eaf02d3d917c3657baf3e873e37e86f9634a7d09a61f19d8dfd51d4b0c227451cfc613513ea0a1ef216fb3c38e59f257b0363ab7be4aff18f79b0000|1554980400|16|8d|20|e7|10db0020|000|000011011011000000000010|000|1e37|True|00|00|00|00|00|01|00|01|00|00|00|00|00|00|02|04|02|06|02|02|09|00|05|04|03|03|0a|07|04|03|07|01|0b|06|04|02|05|02|06|07|0b|09|0f|02|05|02|06|09|04|00|08|0a|03|09|05|05|0b|04|03|0c|0b|05|03|03|0b|04|08|0b|01|02|0f|03|03|01|06|0a|01|01|0c|05|05|06|06|08|01|08|0a|00|03|00|06|08|01|01|05|04|04|08|0a|05|00|01|05|02|0c|0d|03|03|05|03|04|0e|03|0e
|41442d2c461248713404|8d20ea20db0020d08cf5c9bc0d728018ae16f0dde0beb036a9cfbc6303012a04a0dbc65b5b180b66eb9dc855b203617f5b5497cd6ae9790600|1554980449|49|8d|20|ea|20db0020|000|000011011011000000000010|001|d08c|True|00|00|00|00|00|03|01|00|00|00|00|00|00|00|0c|0e|05|05|0c|02|06|04|00|08|09|03|02|0a|02|0c|0a|04|02|06|0c|02|0b|04|00|0c|00|0a|04|0e|09|0d|00|07|01|08|05|03|08|06|01|04|0b|07|0f|02|0c|02|07|01|04|03|06|03|04|00|0a|02|01|08|03|02|07|02|06|03|04|05|08|02|0b|01|08|03|02|0d|0d|02|05|0c|03|04|05|01|03|02|02|03|07|0c|06|05|02|03|06|06|05|05|03|0e
|41442d2c461248713404|8d20eb20db0020d08cf5c9bc0d728018ae16f0dde0beb036a9cfbc6303012a0420dbc65b5b180b66eb9dc855b203617f5b5497cd6ae9118800|1554980465|16|8d|20|eb|20db0020|000|000011011011000000000010|001|d08c|True|00|00|00|00|00|01|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|08|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|06|08|08|02|00|00
|41442d2c461248713404|8d20ec20fb0020d08cf5c9bc0d728018ae16f0dde0beb036a9cfbc6303012a04a0dbc65b5b180b66eb9dc855b203617f5b5497cd6ae9374700|1554980481|16|8d|20|ec|20fb0020|000|000011111011000000000010|001|d08c|True|00|00|00|00|00|01|00|00|02|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|08|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|00|02|06|04|01|00|00
|41442d2c461248713404|8d20ed31db0020ceaf08e89dc9c2260f434f59deef38ac7bee5b5f9c9497d188f00240aeaf8e0acf91694f9aa15f53e674711e5a6349a82b00|1554980498|17|8d|20|ed|31db0020|000|000111011011000000000010|001|ceaf|True|00|00|00|00|00|01|01|01|02|00|00|00|00|00|01|0e|02|03|0f|03|02|01|02|01|0c|04|05|00|06|06|01|07|06|0b|03|09|0a|09|00|01|00|0f|08|06|01|0c|04|05|04|05|07|04|06|03|03|09|09|01|09|06|0b|09|08|04|05|00|0d|09|08|06|05|03|05|04|07|06|00|01|06|09|05|0a|03|04|08|07|04|05|01|01|05|0c|01|02|07|09|02|07|02|03|08|07|07|03|00|07|0a|00|07|01|02|04|00|00
|58442d2c461248713404|8d20ef30db0020078458f98b9f9485b5d1aaad6e5cdd6132a64fa5ce64e00dd5771564113878c97e4ac0d7030de570314bc6367e6a22a287ff4b63cfc6e3bd3d522aecfefc2ab76d04198620b3ee4900|1554980530|32|8d|20|ef|30db0020|000|000011011011000000000010|001|0784|True|00|00|00|00|00|02|00|01|00|00|00|00|00|00|0c|07|02|0b|05|00|01|01|01|02|03|06|03|02|06|01|0b|0a|09|02|06|05|05|04|07|00|09|03|0a|05|04|0b|04|09|04|08|01|04|05|0a|03|02|03|00|05|07|0d|0c|05|03|08|07|01|03|02|04|09|0d|07|07|01|06|0c|01|05|01|05|09|06|09|09|08|09|07|0a|0c|09|0a|02|03|0b|05|03|07|05|05|02|08|02|04|00|07|02|07|00|06|06|04|0f|0f
|41442d2c461248713404|8d20f030db0020faa059b03eaaea85b5d575aa6e5cdd61365947a7ce64e009c175152059780bd17f4ac07e6e49ad726c0d8e3281e90e3e9e00|1554980547|17|8d|20|f0|30db0020|000|000011011011000000000010|001|faa0|True|00|00|00|00|01|0f|00|00|00|00|00|00|00|00|0f|03|02|04|00|01|04|09|05|03|01|05|05|06|00|00|00|00|00|04|03|05|00|03|00|00|00|00|00|00|00|00|00|04|05|03|00|08|00|02|00|00|00|00|00|00|00|04|01|04|00|02|00|00|04|04|04|08|04|00|07|03|01|08|00|01|00|00|00|00|06|07|06|0b|04|04|04|08|00|02|03|0b|04|02|04|08|00|04|01|0d|08|01|02|0c|07|0c|01|07|0f|0f
|41442d2c461248713404|8d20f141db00206486d0c52e96dbe2c6c8fe3a7fbb57668de122991d20df2c977df8501b557e76495151baf0129e8dd598655d10a822dc7600|1554980563|16|8d|20|f1|41db0020|000|000111011011000000000010|010|6486|True|00|00|00|00|00|01|01|01|00|00|00|00|00|00|09|06|02|06|08|09|01|05|01|00|01|04|01|01|06|03|01|01|01|03|08|09|07|00|01|01|06|01|08|06|00|05|05|07|09|08|02|05|01|02|0b|01|04|04|01|0f|02|03|03|06|00|08|0e|03|03|00|04|02|02|03|07|03|06|05|03|06|01|09|07|01|04|04|09|0e|03|07|01|01|01|0b|07|07|09|05|02|09|02|0b|07|01|04|01|02|0c|0a|02|02|08|00|00
|41442d2c461248713404|8d20f240db0020c6b9f4cc23689954b37b58e2ff9a9a4396819687ed6657153574e048f8a2d61f45f6a0214fbb62a1585fb81dfbe19cd30c00|1554980580|17|8d|20|f2|40db0020|000|000011011011000000000010|010|c6b9|True|00|00|00|00|00|01|00|01|00|00|00|00|00|00|06|02|03|03|02|04|00|07|00|0b|03|02|04|02|09|02|01|03|05|03|0a|06|0b|08|08|00|02|01|04|03|02|03|01|07|06|00|07|04|01|02|0d|00|04|06|08|08|01|07|06|02|00|09|01|08|01|08|0e|03|05|03|06|08|06|09|00|04|0a|05|05|01|09|09|0b|0f|0a|09|03|0c|02|0c|08|03|04|07|05|03|04|00|0e|0b|04|07|07|0a|00|09|07|06|00|00
|41442d2c461248713404|8d20f451db002043dc2416afaa9d25dbe2410396456d9fac3817dc3c88643c2b809aecc2fc123411893941046f17172c8b1abbbe56bb8abf00|1554980612|32|8d|20|f4|51db0020|000|000111011011000000000010|010|43dc|True|00|00|00|00|00|02|01|01|00|00|00|00|00|00|08|03|02|03|0d|00|0b|06|08|0c|04|02|00|04|03|01|02|08|07|09|01|07|0e|01|06|09|05|05|03|03|05|0c|01|06|05|07|08|01|05|05|0b|01|02|02|01|03|02|07|01|06|01|04|05|0a|0a|04|03|06|05|0a|0c|04|02|0b|03|04|07|03|07|09|02|00|04|0b|05|04|05|05|09|06|03|04|03|04|0a|02|0a|02|04|03|09|05|02|01|05|07|0b|03|00|00
|41442d2c461248713404|8d20f650df0020aee1c6a41b226708cbafa0a458171ea7725026aa74b36202d239f4e46eb429867a69a05e0b76668a9e6b94aab58cffcd8800|1554980645|33|8d|20|f6|50df0020|000|000011011111000000000010|010|aee1|True|00|00|00|00|00|02|00|01|00|04|00|00|00|00|06|0b|01|0b|0a|02|09|02|09|04|08|08|03|06|02|03|01|00|04|0d|06|01|0a|01|04|02|03|02|05|01|01|08|03|0a|02|08|01|01|03|02|04|08|03|05|00|02|03|0a|0b|09|05|09|06|06|00|08|06|0c|04|08|01|07|05|02|06|09|02|00|07|09|01|0d|00|07|01|09|05|01|07|03|07|02|02|00|08|06|01|01|00|09|03|06|04|04|04|03|03|07|00|00
|58442d2c461248713404|8d20f750db002053c5c7edae171908cbab5fa358171ea776af2ea874b36206c63bb4a026f45a9e7b69a0f766322e88c32ddcae4a0fd369b9c33cf01b5f2995d79b0abaf34a0c3fdf8527cc82b90d1500|1554980662|17|8d|20|f7|50db0020|000|000011011011000000000010|010|53c5|True|00|00|00|00|00|01|00|00|00|04|00|00|00|00|05|0b|02|04|00|01|04|09|09|03|01|05|05|02|00|00|00|00|00|04|05|0f|00|01|00|00|00|00|00|00|00|00|00|04|05|0f|00|08|00|02|00|00|00|00|00|00|00|04|01|04|00|02|04|00|04|04|04|08|04|00|03|01|01|08|00|01|00|00|00|00|0a|07|06|05|04|04|04|08|00|02|03|0b|04|02|04|08|00|04|07|05|08|03|02|0c|06|04|03|01|0c|03
